# Agent-reviewed boundary routing; not a blanket compatibility verdict.
# Occurrences: regenerate with v029-audit-profile.json. Evidence and limits: v029-port.md.
group_id	kind	symbol	checklist_ids	qualification_scope	rationale
boundary-group-260383659b7e	vllm_import	from vllm.model_executor.layers.vocab_parallel_embedding import ParallelLMHead	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-1a4df720157d	vllm_import	from vllm.model_executor.layers.vocab_parallel_embedding import ParallelLMHead, VocabParallelEmbedding	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-5cec9e3eda52	vllm_import	from vllm.model_executor.layers.vocab_parallel_embedding import VocabParallelEmbedding	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-0b49c9148ffe	vllm_import	from vllm.model_executor.model_loader.utils import initialize_model	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-3c7ae15fba16	vllm_import	from vllm.model_executor.models.apertus import ApertusAttention, ApertusDecoderLayer, ApertusForCausalLM, ApertusMLP, ApertusModel	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-e137d63744fa	vllm_import	from vllm.model_executor.models.deepseek_v2 import DeepseekV2DecoderLayer, DeepseekV2MLAAttention, DeepseekV2MLP, DeepseekV2Model, DeepseekV2MoE, GlmMoeDsaForCausalLM	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-795267b3502d	vllm_import	from vllm.model_executor.models.gemma3 import Gemma3Attention as _Gemma3Attention, Gemma3ForCausalLM as _Gemma3ForCausalLM, Gemma3MLP as _Gemma3MLP, Gemma3Model as _Gemma3Model	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-30650cd52585	vllm_import	from vllm.model_executor.models.gemma4 import Gemma4DecoderLayer, Gemma4ForCausalLM, Gemma4MoE, Gemma4Model, _get_text_config	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-856d9a4eacac	vllm_import	from vllm.model_executor.models.gemma4_mm import Gemma4ForConditionalGeneration, Gemma4MultimodalEmbedder	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-f1464deb5a33	vllm_import	from vllm.model_executor.models.gpt_oss import GptOssForCausalLM, GptOssModel, MLPBlock, OAIAttention, TransformerBlock	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-6de09657d0c6	vllm_import	from vllm.model_executor.models.granite import GraniteAttention, GraniteDecoderLayer, GraniteForCausalLM, GraniteMLP, GraniteModel	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-0ec972e9369b	vllm_import	from vllm.model_executor.models.interfaces import EagleModelMixin, LocalArgmaxMixin, SupportsEagle, SupportsEagle3, SupportsLoRA, SupportsPP, SupportsQuant	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-3ad075f0f05f	vllm_import	from vllm.model_executor.models.interfaces import LocalArgmaxMixin, SupportsEagle, SupportsEagle3, SupportsLoRA, SupportsPP	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-8ea518389b81	vllm_import	from vllm.model_executor.models.interfaces import SupportsLoRA, SupportsPP	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-b8e3d00af727	vllm_import	from vllm.model_executor.models.interfaces import SupportsPP	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-6dcaa6c7843f	vllm_import	from vllm.model_executor.models.llama4 import Llama4Attention, Llama4DecoderLayer, Llama4ForCausalLM, Llama4Model, Llama4MoE	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-11e0fff857ab	vllm_import	from vllm.model_executor.models.minicpm import MiniCPMAttention, MiniCPMDecoderLayer, MiniCPMForCausalLM, MiniCPMMLP, MiniCPMModel	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-02c07ede347a	vllm_import	from vllm.model_executor.models.minimax_m2 import MiniMaxM2Attention, MiniMaxM2DecoderLayer, MiniMaxM2ForCausalLM, MiniMaxM2Model, MiniMaxM2MoE	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-211ae4aad6da	vllm_import	from vllm.model_executor.models.mistral import MistralForCausalLM as _MistralForCausalLM	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-bc33d0ab180c	vllm_import	from vllm.model_executor.models.mllama4 import Llama4ForConditionalGeneration, Llama4MultiModalProjector, Llama4VisionModel	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-4b183df79ac2	vllm_import	from vllm.model_executor.models.phi3 import Phi3ForCausalLM as _Phi3ForCausalLM	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-20ef9dd6be58	vllm_import	from vllm.model_executor.models.qwen2 import Qwen2Attention as _Qwen2Attention, Qwen2ForCausalLM as _Qwen2ForCausalLM, Qwen2MLP as _Qwen2MLP, Qwen2Model as _Qwen2Model	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-1edb8c369227	vllm_import	from vllm.model_executor.models.qwen2 import Qwen2MLP as _Qwen2MLP	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-ebb5cdaf17df	vllm_import	from vllm.model_executor.models.qwen2 import Qwen2Model	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-aec5da283dc4	vllm_import	from vllm.model_executor.models.qwen2_moe import Qwen2MoeAttention as _Qwen2MoeAttention, Qwen2MoeDecoderLayer as _Qwen2MoeDecoderLayer, Qwen2MoeForCausalLM as _Qwen2MoeForCausalLM, Qwen2MoeMLP as _Qwen2MoeMLP, Qwen2MoeModel as _Qwen2MoeModel, Qwen2MoeSparseMoeBlock as _Qwen2MoeSparseMoeBlock	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-4ed084a4e0d8	vllm_import	from vllm.model_executor.models.qwen2_moe import Qwen2MoeMLP as Qwen3NextMLP	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-31023fd55899	vllm_import	from vllm.model_executor.models.qwen3_5 import Qwen3_5DecoderLayer, Qwen3_5ForCausalLM, Qwen3_5ForConditionalGeneration, Qwen3_5Model	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-a48cf163522d	vllm_import	from vllm.model_executor.models.qwen3_moe import Qwen3MoeAttention, Qwen3MoeDecoderLayer, Qwen3MoeForCausalLM, Qwen3MoeModel, Qwen3MoeSparseMoeBlock	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-e33dc3eb9445	vllm_import	from vllm.model_executor.models.qwen3_next import Qwen3NextAttention	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-585c3b3ddbf3	vllm_import	from vllm.model_executor.models.qwen3_vl import Qwen3_VisionTransformer	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-4f7ec55551cc	vllm_import	from vllm.model_executor.models.transformers.utils import recursive_replace_linear	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-8b10094c1382	vllm_import	from vllm.model_executor.models.utils import AutoWeightsLoader	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-9be50ad20d5d	vllm_import	from vllm.model_executor.models.utils import AutoWeightsLoader, PPMissingLayer, WeightsMapper, extract_layer_index, make_empty_intermediate_tensors_factory, make_layers, maybe_prefix	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-17608143f028	vllm_import	from vllm.model_executor.models.utils import AutoWeightsLoader, PPMissingLayer, extract_layer_index, maybe_prefix	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-5bca91708b05	vllm_import	from vllm.model_executor.models.utils import AutoWeightsLoader, WeightsMapper, make_empty_intermediate_tensors_factory, make_layers, maybe_prefix	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-ad7ac0bdbd59	vllm_import	from vllm.model_executor.models.utils import PPMissingLayer	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-fc428b595355	vllm_import	from vllm.model_executor.models.utils import PPMissingLayer, extract_layer_index, make_empty_intermediate_tensors_factory, make_layers, maybe_prefix	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-46a55404d0f9	vllm_import	from vllm.model_executor.models.utils import PPMissingLayer, make_empty_intermediate_tensors_factory, make_layers, maybe_prefix	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-9973b9352001	vllm_import	from vllm.model_executor.models.utils import PPMissingLayer, maybe_prefix	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-cb8d558692bb	vllm_import	from vllm.model_executor.models.utils import PPMissingLayer, maybe_prefix, sequence_parallel_chunk	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-650cdfd5c3b7	vllm_import	from vllm.model_executor.models.utils import maybe_prefix	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-c7774eafc477	vllm_import	from vllm.model_executor.models.utils import sequence_parallel_chunk	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-7f72fb28483a	vllm_import	from vllm.models.common.ops.sequence_parallel import sp_all_gather, sp_padding_mask, sp_reduce_scatter, sp_shard	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-94ba866649e8	vllm_import	from vllm.models.deepseek_v4.nvidia.model import DeepseekV4DecoderLayer, DeepseekV4ForCausalLM, DeepseekV4Model	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-5efc7fb18af6	vllm_import	from vllm.models.kimi_k3.nvidia.model import KimiDecoderLayer, KimiK3ForConditionalGeneration, KimiLinearForCausalLM, KimiLinearModel	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-8ff426ca6450	vllm_import	from vllm.models.kimi_k3.nvidia.ops import attn_res	M01,M02,R04,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-45c92740a7bf	vllm_import	from vllm.multimodal import MULTIMODAL_REGISTRY	C01,M03,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-49411df9758f	vllm_import	from vllm.platforms import current_platform	C01,M03,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-ac16a8ca1f21	vllm_import	from vllm.sequence import IntermediateTensors	C01,M03,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-3651240507ca	vllm_import	from vllm.tokenizers.registry import cached_tokenizer_from_config	C01,C02,M02	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-f9ff50482a89	vllm_import	from vllm.transformers_utils.config import set_default_rope_theta	C01,C02,M02	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-71346b6846c5	vllm_import	from vllm.v1.attention.backend import AttentionType	C01,M03,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-e97c2c0fda61	vllm_import	from vllm.v1.worker.gpu.cudagraph_utils import BatchExecutionDescriptor	C05,G03,G04,G08	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-87e62ad709b0	vllm_import	from vllm.v1.worker.gpu_worker import Worker	W01,W02,W03,W04	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-2f5653f5291f	vllm_import	import vllm.envs as envs	C01,M03,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
